"ID","Geslacht","Leeftijd","Perioden","TotaalDodelijkeOngevallen_1","TotaalDodelijkeVervoersongevallen_2","Voetganger_3","Fiets_4","BromEnSnorfietsEnBrommobiel_5","GemotInvalidenvoertuigScootmobiel_6","Motorfiets_7","Personenauto_8","BestelautoVrachtauto_9","OverigOnbekend_10","AccidenteleVal_11","AccidenteleVerdrinking_12","TotaalAccidenteleVergiftiging_13","Medicijnen_14","Drugs_15","Alcohol_16","OverigOnbekend_17","TotaalOverigeDodelijkeOngevallen_18","MechanischEffect_19","RookVuurEnVlammen_20","Verstikking_21","OverigInclLaatGevolg_22","TotaalDodelijkeOngevallen_23","DodelijkeVervoersongevallen_24","AccidenteleVal_25","AccidenteleVerdrinking_26","AccidenteleVergiftigingInclOpzetOnb_27","OverigeDodelijkeOngevallen_28"
119,"1100","60500","2015JJ00","     163","      52","       4","       7","       3","       1","      14","      19","       2","       2","      31","       4","      39","       6","      29","       2","       2","      37","      12","       8","       3","      14","     6.7","     2.1","     1.3","     0.2","     1.6","     1.5"
120,"1100","60600","1996JJ00","     215","     121","       9","      21","       6","       0","      12","      49","       4","      20","      46","       6","       6","       2","       0","       1","       3","      36","      13","       6","       3","      14","    12.5","     7.0","     2.7","     0.3","     0.3","     2.1"
121,"1100","60600","1997JJ00","     223","     115","      19","      24","       4","       1","       7","      50","       2","       8","      59","      11","       6","       1","       3","       1","       1","      32","      14","       7","       4","       7","    12.2","     6.3","     3.2","     0.6","     0.3","     1.8"
122,"1100","60600","1998JJ00","     216","     102","      17","      26","       5","       0","       3","      43","       1","       7","      55","       9","      15","       7","       6","       2","       0","      35","      11","       9","       1","      14","    11.3","     5.3","     2.9","     0.5","     0.8","     1.8"
123,"1100","60600","1999JJ00","     237","     114","       9","      27","       8","       0","       6","      45","       7","      12","      70","       9","      10","       2","       4","       1","       3","      34","       7","       8","       6","      13","    12.0","     5.8","     3.5","     0.5","     0.5","     1.7"
124,"1100","60600","2000JJ00","     263","     121","       8","      22","       7","       0","      13","      55","       8","       8","      80","      19","      14","       4","       4","       5","       1","      29","      11","       5","       4","       9","    13.0","     6.0","     3.9","     0.9","     0.7","     1.4"
125,"1100","60600","2001JJ00","     257","     105","      10","      28","       6","       1","       5","      40","       8","       7","      93","      13","      13","       4","       6","       1","       2","      33","      13","       5","       5","      10","    12.3","     5.0","     4.5","     0.6","     0.6","     1.6"
126,"1100","60600","2002JJ00","     239","      90","       7","      14","       5","       1","       7","      40","      10","       6","      67","      15","      24","       6","       8","       7","       3","      43","      11","      12","       5","      15","    11.2","     4.2","     3.1","     0.7","     1.1","     2.0"
127,"1100","60600","2003JJ00","     262","      98","       7","      25","       3","       0","      10","      39","       9","       5","      83","      19","      24","       8","       8","       6","       2","      38","      12","       6","       9","      11","    12.0","     4.5","     3.8","     0.9","     1.1","     1.7"
128,"1100","60600","2004JJ00","     264","      97","       7","      21","       4","       1","      12","      42","       2","       8","      73","      19","      31","      11","       7","      11","       2","      44","       6","       6","       7","      25","    11.9","     4.4","     3.3","     0.9","     1.4","     2.0"
129,"1100","60600","2005JJ00","     268","     102","      14","      21","       7","       1","      11","      36","       5","       7","      91","      14","      17","       3","       7","       5","       2","      44","      12","       9","       8","      15","    11.9","     4.5","     4.0","     0.6","     0.8","     2.0"
130,"1100","60600","2006JJ00","     228","      79","       8","      22","       3","       1","       7","      26","       8","       4","      65","      19","      14","       3","       9","       2","       0","      51","      11","       8","      15","      17","    10.1","     3.5","     2.9","     0.8","     0.6","     2.3"
131,"1100","60600","2007JJ00","     252","      92","      13","      16","       6","       0","      11","      36","       3","       7","      83","       9","      13","       3","       7","       2","       1","      55","      12","       5","      13","      25","    11.3","     4.1","     3.7","     0.4","     0.6","     2.5"
