"ID","Geslacht","Leeftijd","Perioden","TotaleBevolking_1","Ongehuwd_2","Gehuwd_3","Verweduwd_4","Gescheiden_5"
20894,"2","042","2007JJ00","  131866","   25263","   88884","    1074","   16645"
20895,"2","042","2008JJ00","  128859","   25813","   85647","     977","   16422"
20896,"2","042","2009JJ00","  126602","   26696","   83207","     907","   15792"
20897,"2","042","2010JJ00","  125866","   26840","   81180","     891","   16955"
20898,"2","042","2011JJ00","  127318","   28594","   81148","     827","   16749"
20899,"2","042","2012JJ00","  132556","   31584","   82615","     866","   17491"
20900,"2","042","2013JJ00","  129903","   32674","   79554","     779","   16896"
20901,"2","042","2014JJ00","  124446","   33069","   74459","     748","   16170"
20902,"2","042","2015JJ00","  119449","   33175","   70180","     670","   15424"
20903,"2","042","2016JJ00","  110261","   31759","   63919","     635","   13948"
20904,"2","043","1950JJ00","   64844","    8971","   52441","    2255","    1177"
20905,"2","043","1951JJ00","   66364","    9267","   53703","    2147","    1247"
20906,"2","043","1952JJ00","   67227","    8848","   54880","    2150","    1349"
20907,"2","043","1953JJ00","   67708","    8892","   55308","    2134","    1374"
20908,"2","043","1954JJ00","   66263","    8489","   54384","    1933","    1457"
20909,"2","043","1955JJ00","   65330","    8081","   54160","    1834","    1255"
20910,"2","043","1956JJ00","   69474","    8457","   57584","    1939","    1494"
20911,"2","043","1957JJ00","   69537","    7921","   58246","    1882","    1488"
20912,"2","043","1958JJ00","   70539","    8059","   59172","    1778","    1530"
20913,"2","043","1959JJ00","   66450","    7148","   56291","    1642","    1369"
20914,"2","043","1960JJ00","   67787","    7231","   57563","    1614","    1379"
20915,"2","043","1961JJ00","   67074","    6776","   57413","    1616","    1269"
20916,"2","043","1962JJ00","   65410","    6318","   56189","    1712","    1191"
20917,"2","043","1963JJ00","   66810","    6184","   57784","    1611","    1231"
20918,"2","043","1964JJ00","   79326","    7419","   68650","    1839","    1418"
20919,"2","043","1965JJ00","   77769","    6924","   67676","    1821","    1348"
20920,"2","043","1966JJ00","   76404","    6873","   66430","    1786","    1315"
20921,"2","043","1967JJ00","   78827","    6937","   68649","    1804","    1437"
20922,"2","043","1968JJ00","   77191","    6697","   67309","    1786","    1399"
20923,"2","043","1969JJ00","   75444","    6442","   65880","    1705","    1417"
20924,"2","043","1970JJ00","   74863","    6232","   65359","    1779","    1493"
20925,"2","043","1971JJ00","   74200","    5906","   65064","    1746","    1484"
20926,"2","043","1972JJ00","   76209","    5748","   67072","    1828","    1561"
20927,"2","043","1973JJ00","   75557","    5509","   66469","    1864","    1715"
20928,"2","043","1974JJ00","   78286","    5591","   68776","    1904","    2015"
20929,"2","043","1975JJ00","   76135","    5243","   66901","    1806","    2185"
20930,"2","043","1976JJ00","   77424","    5134","   68097","    1795","    2398"
20931,"2","043","1977JJ00","   74531","    4853","   65186","    1778","    2714"
20932,"2","043","1978JJ00","   75421","    4592","   65994","    1741","    3094"
20933,"2","043","1979JJ00","   75262","    4603","   65545","    1732","    3382"
20934,"2","043","1980JJ00","   76413","    4357","   66565","    1678","    3813"
20935,"2","043","1981JJ00","   76472","    4164","   66326","    1783","    4199"
20936,"2","043","1982JJ00","   80582","    4467","   69441","    1742","    4932"
20937,"2","043","1983JJ00","   81997","    4418","   70274","    1680","    5625"
20938,"2","043","1984JJ00","   84104","    4418","   71432","    1763","    6491"
20939,"2","043","1985JJ00","   81344","    4242","   68665","    1674","    6763"
20940,"2","043","1986JJ00","   84903","    4514","   71105","    1691","    7593"
20941,"2","043","1987JJ00","   91927","    5038","   76495","    1745","    8649"
20942,"2","043","1988JJ00","   96901","    5350","   80311","    1910","    9330"
20943,"2","043","1989JJ00","   92185","    5235","   75898","    1757","    9295"
20944,"2","043","1990JJ00","  127426","    7740","  104332","    2232","   13122"
20945,"2","043","1991JJ00","  123659","    7745","  100334","    2101","   13479"
20946,"2","043","1992JJ00","  116629","    7849","   94124","    2014","   12642"
20947,"2","043","1993JJ00","  112940","    8355","   89920","    1853","   12812"
20948,"2","043","1994JJ00","  111201","    8782","   87877","    1738","   12804"
20949,"2","043","1995JJ00","  110087","    9526","   86238","    1588","   12735"
20950,"2","043","1996JJ00","  113592","   10489","   88122","    1634","   13347"
20951,"2","043","1997JJ00","  113121","   11085","   86783","    1658","   13595"
20952,"2","043","1998JJ00","  114296","   12210","   86716","    1655","   13715"
20953,"2","043","1999JJ00","  116098","   13131","   87508","    1468","   13991"
20954,"2","043","2000JJ00","  117732","   14151","   87727","    1579","   14275"
20955,"2","043","2001JJ00","  119788","   15538","   88556","    1382","   14312"
20956,"2","043","2002JJ00","  121772","   16949","   88544","    1517","   14762"
20957,"2","043","2003JJ00","  124911","   18353","   89894","    1469","   15195"
20958,"2","043","2004JJ00","  125049","   19601","   88566","    1420","   15462"
20959,"2","043","2005JJ00","  128098","   20773","   89852","    1354","   16119"
20960,"2","043","2006JJ00","  128711","   22040","   88788","    1296","   16587"
20961,"2","043","2007JJ00","  129926","   23521","   88140","    1267","   16998"
20962,"2","043","2008JJ00","  131551","   24863","   88139","    1176","   17373"
20963,"2","043","2009JJ00","  128739","   25414","   85078","    1090","   17157"
20964,"2","043","2010JJ00","  126575","   25182","   82749","    1014","   17630"
20965,"2","043","2011JJ00","  125814","   26356","   80742","     982","   17734"
20966,"2","043","2012JJ00","  127289","   28039","   80655","     918","   17677"
20967,"2","043","2013JJ00","  132439","   30988","   82081","     960","   18410"
20968,"2","043","2014JJ00","  129869","   32151","   78921","     880","   17917"
20969,"2","043","2015JJ00","  124500","   32576","   73887","     821","   17216"
20970,"2","043","2016JJ00","  119507","   32647","   69754","     729","   16377"
20971,"2","044","1950JJ00","   64051","    8926","   51374","    2540","    1211"
20972,"2","044","1951JJ00","   64875","    8782","   52453","    2411","    1229"
20973,"2","044","1952JJ00","   66191","    9052","   53462","    2351","    1326"
20974,"2","044","1953JJ00","   66873","    8634","   54547","    2291","    1401"
20975,"2","044","1954JJ00","   67374","    8692","   55021","    2280","    1381"
20976,"2","044","1955JJ00","   66073","    8325","   54174","    2079","    1495"
20977,"2","044","1956JJ00","   65185","    7902","   53978","    2019","    1286"
20978,"2","044","1957JJ00","   69308","    8288","   57391","    2091","    1538"
20979,"2","044","1958JJ00","   69406","    7777","   58058","    2049","    1522"
20980,"2","044","1959JJ00","   70630","    7925","   59144","    1973","    1588"
20981,"2","044","1960JJ00","   66283","    7007","   56071","    1814","    1391"
20982,"2","044","1961JJ00","   67743","    7021","   57491","    1912","    1319"
20983,"2","044","1962JJ00","   66981","    6652","   57188","    1837","    1304"
20984,"2","044","1963JJ00","   65397","    6213","   56018","    1921","    1245"
20985,"2","044","1964JJ00","   66626","    6057","   57516","    1811","    1242"
20986,"2","044","1965JJ00","   79194","    7249","   68352","    2123","    1470"
20987,"2","044","1966JJ00","   77653","    6786","   67390","    2099","    1378"
20988,"2","044","1967JJ00","   76334","    6729","   66175","    2048","    1382"
20989,"2","044","1968JJ00","   78680","    6784","   68321","    2058","    1517"
20990,"2","044","1969JJ00","   77071","    6554","   66994","    2022","    1501"
20991,"2","044","1970JJ00","   75366","    6307","   65596","    1958","    1505"
20992,"2","044","1971JJ00","   74786","    6096","   65121","    2010","    1559"
20993,"2","044","1972JJ00","   74201","    5837","   64763","    1998","    1603"
20994,"2","044","1973JJ00","   76138","    5635","   66663","    2094","    1746"
20995,"2","044","1974JJ00","   75497","    5406","   66038","    2122","    1931"
20996,"2","044","1975JJ00","   78271","    5500","   68342","    2154","    2275"
20997,"2","044","1976JJ00","   76544","    5185","   66876","    2029","    2454"
20998,"2","044","1977JJ00","   77312","    5070","   67517","    2043","    2682"
20999,"2","044","1978JJ00","   74488","    4779","   64759","    2005","    2945"
21000,"2","044","1979JJ00","   75403","    4531","   65574","    1964","    3334"
21001,"2","044","1980JJ00","   75291","    4554","   65157","    1943","    3637"
21002,"2","044","1981JJ00","   76476","    4290","   66159","    1891","    4136"
21003,"2","044","1982JJ00","   76440","    4119","   65827","    1993","    4501"
21004,"2","044","1983JJ00","   80447","    4349","   68900","    1949","    5249"
21005,"2","044","1984JJ00","   81855","    4360","   69549","    1874","    6072"
21006,"2","044","1985JJ00","   84000","    4366","   70675","    1985","    6974"
21007,"2","044","1986JJ00","   81316","    4186","   68018","    1848","    7264"
21008,"2","044","1987JJ00","   84848","    4465","   70476","    1940","    7967"
21009,"2","044","1988JJ00","   91866","    4969","   75965","    1938","    8994"
21010,"2","044","1989JJ00","   96807","    5282","   79784","    2105","    9636"
21011,"2","044","1990JJ00","   92153","    5155","   75461","    1908","    9629"
21012,"2","044","1991JJ00","  127363","    7657","  103821","    2480","   13405"
21013,"2","044","1992JJ00","  123648","    7644","   99822","    2346","   13836"
21014,"2","044","1993JJ00","  116595","    7715","   93597","    2207","   13076"
21015,"2","044","1994JJ00","  112928","    8250","   89370","    2045","   13263"
21016,"2","044","1995JJ00","  111085","    8715","   87238","    1926","   13206"
21017,"2","044","1996JJ00","  109955","    9437","   85503","    1790","   13225"
21018,"2","044","1997JJ00","  113419","   10379","   87285","    1824","   13931"
21019,"2","044","1998JJ00","  112977","   10919","   86066","    1828","   14164"
21020,"2","044","1999JJ00","  114167","   11949","   86234","    1745","   14239"
21021,"2","044","2000JJ00","  116079","   12897","   87075","    1694","   14413"
21022,"2","044","2001JJ00","  117763","   13965","   87266","    1745","   14787"
21023,"2","044","2002JJ00","  119762","   15367","   87792","    1557","   15046"
21024,"2","044","2003JJ00","  121658","   16726","   87806","    1680","   15446"
21025,"2","044","2004JJ00","  124691","   18147","   89134","    1592","   15818"
21026,"2","044","2005JJ00","  124789","   19395","   87757","    1551","   16086"
21027,"2","044","2006JJ00","  127751","   20520","   88939","    1473","   16819"
21028,"2","044","2007JJ00","  128315","   21741","   87920","    1421","   17233"
21029,"2","044","2008JJ00","  129608","   23165","   87361","    1396","   17686"
21030,"2","044","2009JJ00","  131387","   24449","   87527","    1300","   18111"
21031,"2","044","2010JJ00","  128703","   23947","   84543","    1193","   19020"
21032,"2","044","2011JJ00","  126534","   24749","   82320","    1126","   18339"
21033,"2","044","2012JJ00","  125723","   25887","   80232","    1078","   18526"
21034,"2","044","2013JJ00","  127225","   27573","   80119","    1010","   18523"
21035,"2","044","2014JJ00","  132329","   30485","   81400","    1065","   19379"
21036,"2","044","2015JJ00","  129826","   31702","   78211","     980","   18933"
21037,"2","044","2016JJ00","  124579","   32165","   73439","     895","   18080"
21038,"2","045","1950JJ00","   63058","    8726","   50431","    2681","    1220"
21039,"2","045","1951JJ00","   64044","    8744","   51362","    2717","    1221"
21040,"2","045","1952JJ00","   64700","    8615","   52240","    2562","    1283"
21041,"2","045","1953JJ00","   65875","    8879","   53095","    2528","    1373"
21042,"2","045","1954JJ00","   66622","    8448","   54275","    2473","    1426"
21043,"2","045","1955JJ00","   67173","    8521","   54777","    2450","    1425"
21044,"2","045","1956JJ00","   65916","    8172","   53934","    2272","    1538"
21045,"2","045","1957JJ00","   65012","    7758","   53725","    2208","    1321"
21046,"2","045","1958JJ00","   69187","    8162","   57219","    2257","    1549"
21047,"2","045","1959JJ00","   69501","    7651","   58036","    2248","    1566"
21048,"2","045","1960JJ00","   70461","    7809","   58877","    2155","    1620"
21049,"2","045","1961JJ00","   66176","    6778","   55964","    2125","    1309"
21050,"2","045","1962JJ00","   67676","    6919","   57272","    2117","    1368"
21051,"2","045","1963JJ00","   66911","    6521","   56967","    2092","    1331"
